unit1_txt	unit2_txt	dir	rel_type	orig_label	label
Well, as I say, don't have any ore at all	ok,	1>2	unknown	Acknowledgement	query
Well, as I say, don't have any ore at all	I think Dave is the only one who does	1>2	unknown	Elaboration	elaboration
ok,	cool.	1>2	unknown	Comment	comment
I think Dave is the only one who does	*whispers*horder!	1>2	unknown	Comment	comment
I think Dave is the only one who does	do you have any ores, dave?	1>2	unknown	Result	causal
*whispers*horder!	lo	1>2	unknown	Comment	comment
do you have any ores, dave?	I don't, no	1>2	unknown	Question_answer_pair	query
I don't, no	I have wheat	1>2	unknown	Contrast	contrast
anyone got clay or ore they can swap for wheat?	Only got that one	1>2	unknown	Question_answer_pair	query
anyone got clay or ore they can swap for wheat?	maybe	1>2	unknown	Question_answer_pair	query
maybe	clay or wood rennoc?	1>2	unknown	Clarification_question	query
I don't have ore, I'm afraid!	but if I gave you some sheep,	1>2	unknown	Contrast	contrast
but if I gave you some sheep,	Well, as I say, don't have any ore at all	1>2	unknown	Contrast	contrast
If I get more clay,	I can eat the sheep for now.	1>2	unknown	Contrast	contrast
wheat	I stole your wheat	1>2	unknown	Elaboration	elaboration
wheat	hey, I know where you can get some good wheat	1>2	unknown	Result	causal
I stole your wheat	aand, I didn't mean to end that	1>2	unknown	Comment	comment
aand, I didn't mean to end that	Wait, who'd you steam from?	1>2	unknown	Clarification_question	query
Wait, who'd you steam from?	rennoc	1>2	unknown	Question_answer_pair	query
rennoc	wwait	1>2	unknown	Correction	contrast
rennoc	so i see.	1>2	unknown	Result	causal
wwait	maybe you?	1>2	unknown	Continuation	conjunction
so i see.	i am now utterly wheatless	1>2	unknown	Elaboration	elaboration
Oh, that's harsh.	one sec	1>2	unknown	Continuation	conjunction
hey, I know where you can get some good wheat	but seriously, want to trade for some wheat?	1>2	unknown	Continuation	conjunction
where goes the robber?	hasn't been moved yet	1>2	unknown	Question_answer_pair	query
hasn't been moved yet	bah, phone, brb.	1>2	unknown	Background	frame
bah, phone, brb.	Hey!	1>2	unknown	Comment	comment
Hey!	:p	1>2	unknown	Comment	comment
:p	heh	1>2	unknown	Comment	comment
hey, I know where you can get some good wheat	where goes the robber?	1>2	unknown	Clarification_question	query
wwait	Oh, that's harsh.	1>2	unknown	Comment	comment
wwait	nah, it was rennoc	1>2	unknown	Correction	contrast
...	noooo	1>2	unknown	Comment	comment
noooo	I just bought the wrong resource	1>2	unknown	Explanation	explanation
so you have ore to spare then...?	I do	1>2	unknown	Question_answer_pair	query
so you have ore to spare then...?	ore for wood?	1>2	unknown	Q_Elab	query
so you have ore to spare then...?	Sorry, back	1>2	unknown	Continuation	conjunction
ore for wood?	if only...	1>2	unknown	Question_answer_pair	query
ore for wood?	I have clay?	1>2	unknown	Q_Elab	query
if only...	I have clay?	1>2	unknown	Contrast	contrast
I have clay?	that is more useful	1>2	unknown	Comment	comment
I have clay?	yeah, go ahead	1>2	unknown	Question_answer_pair	query
that is more useful	yeah, go ahead	1>2	unknown	Result	causal
Sorry, back	what did I miss?	1>2	unknown	Clarification_question	query
what did I miss?	not much	1>2	unknown	Question_answer_pair	query
not much	ADDTIME	1>2	unknown	Continuation	conjunction
ADDTIME	we play this to the end, not until the time runs out, yeah?	1>2	unknown	Clarification_question	query
we play this to the end, not until the time runs out, yeah?	yeah, we'll see	1>2	unknown	Question_answer_pair	query
yeah, we'll see	Right, anyway...	1>2	unknown	Continuation	conjunction
Right, anyway...	so I have bugger all... annnnd... yes.	1>2	unknown	Continuation	conjunction
so dave, what did you have to trade for clay?	I covert rennoc's clay.	1>2	unknown	Contrast	contrast
so dave, what did you have to trade for clay?	clay rennoc	1>2	unknown	Q_Elab	query
so dave, what did you have to trade for clay?	I have ore to trade (or wheat, always wheat)	1>2	unknown	Question_answer_pair	query
so dave, what did you have to trade for clay?	8!	1>2	unknown	Continuation	conjunction
I covert rennoc's clay.	I could offer things?	1>2	unknown	Q_Elab	query
I could offer things?	wood?	1>2	unknown	Q_Elab	query
I could offer things?	Ore?	1>2	unknown	Elaboration	elaboration
Ore?	tomm, do you have ore?	1>2	unknown	Clarification_question	query
clay rennoc	I have ore to trade (or wheat, always wheat)	1>2	unknown	Question_answer_pair	query
tomm, do you have ore?	Yes, yes I do	1>2	unknown	Question_answer_pair	query
Yes, yes I do	ok	1>2	unknown	Acknowledgement	query
8!	8!	1>2	unknown	Continuation	conjunction
8!	Not 8.	1>2	unknown	Contrast	contrast
Not 8.	any wood around?	1>2	unknown	Comment	comment
any wood around?	nope	1>2	unknown	Question_answer_pair	query
Damn robber.	He stole my sheep	1>2	unknown	Explanation	explanation
Damn robber.	Woo! Poor!	1>2	unknown	Comment	comment
has anyone got a sheep,	I can trade wheat or clay	1>2	unknown	Elaboration	elaboration
Surprisingly I am bereft of sheep.	:(	1>2	unknown	Comment	comment
rennoc?	sorry, no sheep	1>2	unknown	Question_answer_pair	query
has anyone got a sheep,	Surprisingly I am bereft of sheep.	1>2	unknown	Question_answer_pair	query
has anyone got a sheep,	rennoc?	1>2	unknown	Q_Elab	query
brb	Fancy some tasty ore?	1>2	unknown	Continuation	conjunction
Fancy some tasty ore?	I do not ^_^	1>2	unknown	Question_answer_pair	query
Fancy some tasty ore?	How about clay?	1>2	unknown	Q_Elab	query
I do not ^_^	But... you can... you know... smelt it?	1>2	unknown	Contrast	contrast
How about clay?	nope, sorry,	1>2	unknown	Question_answer_pair	query
How about clay?	For... you know... sculpture?	1>2	unknown	Q_Elab	query
nope, sorry,	I'm good for clay	1>2	unknown	Explanation	explanation
For... you know... sculpture?	and pots	1>2	unknown	Continuation	conjunction
and pots	Bah. Philistine :P	1>2	unknown	Comment	comment
Bah. Philistine :P	hey, the people of Davetopia make very nice pots	1>2	unknown	Contrast	contrast
ooh, wood	trade?	1>2	unknown	Result	causal
ooh, wood	ok im back	1>2	unknown	Continuation	conjunction
trade?	Oh, so now Davetopia makes with the niceties?	1>2	unknown	Comment	comment
trade?	Anyway, what will you offer for wood?	1>2	unknown	Q_Elab	query
trade?	anone have sheep	1>2	unknown	Q_Elab	query
Oh, so now Davetopia makes with the niceties?	we are a fickle people	1>2	unknown	Question_answer_pair	query
we are a fickle people	Where was all this decorum when we talked before?	1>2	unknown	Q_Elab	query
Where was all this decorum when we talked before?	well you didn't have wood then	1>2	unknown	Question_answer_pair	query
well you didn't have wood then	Snigger.	1>2	unknown	Comment	comment
Snigger.	Tommville is amused by such base humour.	1>2	unknown	Explanation	explanation
Anyway, what will you offer for wood?	wheat?:D	1>2	unknown	Question_answer_pair	query
wheat?:D	or clay	1>2	unknown	Alternation	alternation
anone have sheep	Sadly still no sheep :(	1>2	unknown	Question_answer_pair	query
Pfft, your pots are of no use.	wheat then?	1>2	unknown	Q_Elab	query
wheat then?	Talk to rennoc first,	1>2	unknown	Background	frame
wheat then?	yeah sure, could do with some wheat	1>2	unknown	Question_answer_pair	query
wheat then?	Dave - how many wheat would you give for 1 wood?	1>2	unknown	Q_Elab	query
Talk to rennoc first,	it's his go :p	1>2	unknown	Explanation	explanation
Talk to rennoc first,	yeah sure, could do with some wheat	1>2	unknown	Result	causal
yeah sure, could do with some wheat	got wood?	1>2	unknown	Q_Elab	query
got wood?	nope	1>2	unknown	Question_answer_pair	query
got wood?	Still snigger.	1>2	unknown	Comment	comment
Still snigger.	heh	1>2	unknown	Comment	comment
nope	that's all I'm interested in, sorry :(	1>2	unknown	Result	causal
Dave - how many wheat would you give for 1 wood?	I will give you one whole wheat	1>2	unknown	Question_answer_pair	query
I will give you one whole wheat	I must demand 2.	1>2	unknown	Contrast	contrast
I must demand 2.	i would give you 2 clay?	1>2	unknown	Q_Elab	query
I must demand 2.	For the good of my people you understand	1>2	unknown	Explanation	explanation
I must demand 2.	I must refuse, on principle	1>2	unknown	Question_answer_pair	query
i would give you 2 clay?	Rennoc, full of clay I'm afraid.	1>2	unknown	Question_answer_pair	query
i would give you 2 clay?	although I could offer you ore, Rennoc?	1>2	unknown	Q_Elab	query
I must refuse, on principle	well, it depends	1>2	unknown	Correction	contrast
well, it depends	we'll see	1>2	unknown	Continuation	conjunction
we'll see	also if anyone rolls a seven	1>2	unknown	Parallel	conjunction
Rennoc, full of clay I'm afraid.	although I could offer you ore, Rennoc?	1>2	unknown	Contrast	contrast
although I could offer you ore, Rennoc?	depending on what you have	1<2	unknown	Conditional	condition
also if anyone rolls a seven	I will never forgive them	1>2	unknown	Conditional	condition
well... I've got some really good quality clay.	Ah... we'll see when we get around to me, can bid for the wood.	1>2	unknown	Result	causal
wheat?:D	Pfft, your pots are of no use.	1>2	unknown	Question_answer_pair	query
although I could offer you ore, Rennoc?	well... I've got some really good quality clay.	1>2	unknown	Question_answer_pair	query
You crafty gender non-specific pronoun!	I can give you one wheat and ore for wood	1>2	unknown	Continuation	conjunction
I can give you one wheat and ore for wood	Don't want ore.	1>2	unknown	Question_answer_pair	query
Don't want ore.	Rennoc what can you offer me for wood?	1>2	unknown	Continuation	conjunction
Rennoc what can you offer me for wood?	how about 4 clay for 1 wood and 1 ore?	1>2	unknown	Q_Elab	query
Rennoc what can you offer me for wood?	Dave... wood for a wheat?	1>2	unknown	Continuation	conjunction
how about 4 clay for 1 wood and 1 ore?	don't do it!	1>2	unknown	Comment	comment
how about 4 clay for 1 wood and 1 ore?	Wow, you are clay tastic, eh?	1>2	unknown	Comment	comment
don't do it!	it's a trap	1>2	unknown	Explanation	explanation
Wow, you are clay tastic, eh?	yep, I speak to you from a bath of clay!	1>2	unknown	Question_answer_pair	query
Wow, you are clay tastic, eh?	(make sure it's not the bath clay he gives you)	1>2	unknown	Comment	comment
yep, I speak to you from a bath of clay!	(make sure it's not the bath clay he gives you)	1>2	unknown	Comment	comment
yep, I speak to you from a bath of clay!	eww. Fair point.	1>2	unknown	Comment	comment
(make sure it's not the bath clay he gives you)	eww. Fair point.	1>2	unknown	Comment	comment
Dave... wood for a wheat?	sure	1>2	unknown	Question_answer_pair	query
sure	thanks	1>2	unknown	Continuation	conjunction
sure	wrong player	1>2	unknown	Comment	comment
wrong player	bah	1>2	unknown	Acknowledgement	query
thanks	No... thank you all!	1>2	unknown	Correction	contrast
No... thank you all!	Tommville is now Tommopolis!	1>2	unknown	Explanation	explanation
eww. Fair point.	my bath has been demoted to a sink	1>2	unknown	Result	causal
:O	Wow, nice roll Rennoc :D	1>2	unknown	Continuation	conjunction
ok, rennoc, listen to me	don't give tomm wheat	1>2	unknown	Elaboration	elaboration
don't give tomm wheat	sorry tomm	1>2	unknown	Comment	comment
don't give tomm wheat	but he can win the game	1>2	unknown	Explanation	explanation
don't give tomm wheat	can you give wheat to me, dave?	1>2	unknown	Result	causal
sorry tomm	but he can win the game	1>2	unknown	Contrast	contrast
but he can win the game	if he gets wheat	1<2	unknown	Conditional	condition
Aww. :(	Sadly, the man does have a point.	1>2	unknown	Elaboration	elaboration
can you give wheat to me, dave?	for clay?	1>2	unknown	Q_Elab	query
can you give wheat to me, dave?	uh, I might get some on my turn, so maybe	1>2	unknown	Question_answer_pair	query
can you give wheat to me, dave?	any one have sheep?	1>2	unknown	Continuation	conjunction
for clay?	I'm good for clay, thanks	1>2	unknown	Question_answer_pair	query
any one have sheep?	That's a fair point,	1>2	unknown	Comment	comment
any one have sheep?	I've not had sheep for ages.	1>2	unknown	Explanation	explanation
That's a fair point,	I've not had sheep for ages.	1>2	unknown	Explanation	explanation
but he can win the game	Aww. :(	1>2	unknown	Comment	comment
but he can win the game	Sadly, the man does have a point.	1>2	unknown	Acknowledgement	query
:O	ok, rennoc, listen to me	1>2	unknown	Result	causal
3 sheep	really	1>2	unknown	Comment	comment
3 sheep	Rennoc... I have sheep now?	1>2	unknown	Continuation	conjunction
Rennoc... I have sheep now?	Got any wheat? :P	1>2	unknown	Q_Elab	query
Got any wheat? :P	nope sorry.	1>2	unknown	Question_answer_pair	query
Got any wheat? :P	nooooooo	1>2	unknown	Comment	comment
nooooooo	don't give him wheat,	1>2	unknown	Elaboration	elaboration
don't give him wheat,	also, if you get the robber	1>2	unknown	Continuation	conjunction
also, if you get the robber	put it on that wheat tile in the middle	1>2	unknown	Conditional	condition
nope sorry.	I could spare some clay though	1>2	unknown	Contrast	contrast
I could spare some clay though	1 clay for 1 sheep?	1>2	unknown	Q_Elab	query
1 clay for 1 sheep?	thanks	1>2	unknown	Question_answer_pair	query
thanks	muhaha!	1>2	unknown	Comment	comment
thanks	uh no	1>2	unknown	Comment	comment
uh no	we're doomed	1>2	unknown	Elaboration	elaboration
uh no	that got you less points than I thought	1>2	unknown	Contrast	contrast
Settlement is worth 2, city 3	anyone got wood or sheep to trade?	1>2	unknown	Continuation	conjunction
Settlement is worth 2, city 3	I'm confused...	1>2	unknown	Contrast	contrast
anyone got wood or sheep to trade?	well, I am going to have to go in 5-10 mins,	1>2	unknown	Q_Elab	query
well, I am going to have to go in 5-10 mins,	you have to go?	1>2	unknown	Clarification_question	query
well, I am going to have to go in 5-10 mins,	so before I do does anyone want any of my resources	1>2	unknown	Result	causal
so before I do does anyone want any of my resources	do you have any wood or sheep rennoc?	1>2	unknown	Q_Elab	query
you have to go?	yes.	1>2	unknown	Question_answer_pair	query
you have to go?	I'll add time shall I?	1>2	unknown	Clarification_question	query
I'm confused...	I think I should have won?	1>2	unknown	Explanation	explanation
unfortunately,	yes.	1<2	unknown	Comment	comment
I'll add time shall I?	We can always end it when we want anyway	1>2	unknown	Explanation	explanation
I'll add time shall I?	if we dont add time	1>2	unknown	Question_answer_pair	query
