unit1_txt	unit2_txt	dir	rel_type	orig_label	label
On the other hand , <*> then power will be consolidated within a small number of groups .	In governments with extractive policies , the group in power usually extracts resources from the rest of the population for its own enrichment and well - being .	1<2	implicit	elaboration-additional	elaboration
In governments with extractive policies , the group in power usually extracts resources from the rest of the population for its own enrichment and well - being .	Another feature of this type of government is that powerful interest groups oppose increased pluralism	1<2	implicit	joint-list	conjunction
Another feature of this type of government is that powerful interest groups oppose increased pluralism	because it typically results in the loss of their privileges .	1<2	explicit	causal-cause	causal
Another feature of this type of government is that powerful interest groups oppose increased pluralism	Those in power have little interest	1<2	implicit	explanation-justify	explanation
Those in power have little interest	in their power devolving to a greater number of agents ,	1<2	implicit	elaboration-attribute	elaboration
in their power devolving to a greater number of agents ,	as would occur under political institutions	1<2	explicit	mode-manner	mode
as would occur under political institutions	that were more pluralistic	1<2	implicit	elaboration-attribute	elaboration
Another feature of this type of government is that powerful interest groups oppose increased pluralism	[ 16 ] .	1<2	implicit	explanation-evidence	explanation
It follows that the role of the state is essential .	The expropriation of YPF is a case	1>2	implicit	context-background	frame
It follows that the role of the state is essential .	The institutional structure of a state and its constitution are responsible	1<2	implicit	explanation-justify	explanation
The institutional structure of a state and its constitution are responsible	But what happens	1>2	explicit	adversative-antithesis	contrast
The institutional structure of a state and its constitution are responsible	for restricting predatory action	1<2	explicit	purpose-goal	purpose
for restricting predatory action	— even by the state itself —	1<2	explicit	adversative-concession	concession
for restricting predatory action	and for creating rules	1<2	explicit	joint-list	conjunction
and for creating rules	that benefit the community	1<2	implicit	elaboration-attribute	elaboration
The institutional structure of a state and its constitution are responsible	[ 18 ] .	1<2	implicit	explanation-evidence	explanation
It follows that the role of the state is essential .	Moreover , compliance mechanisms must reflect ex ante and ex post standards	1<2	explicit	joint-other	conjunction
Moreover , compliance mechanisms must reflect ex ante and ex post standards	[ 12 ] .	1<2	implicit	explanation-evidence	explanation
But what happens	The expropriation of YPF is a case	1>2	implicit	organization-preparation	organization
But what happens	when property rights are not respected ?	1<2	explicit	context-circumstance	temporal
But what happens	What	1<2	implicit	joint-list	conjunction
What	if it is the state itself that exhibits predatory behavior ?	1<2	explicit	contingency-condition	condition
But what happens	All these questions have a place in this case analysis .	1<2	implicit	evaluation-comment	comment
The expropriation of YPF is a case	in which the Argentine State presents predatory behavior ,	1<2	implicit	elaboration-attribute	elaboration
in which the Argentine State presents predatory behavior ,	encouraged by an extractive institutional framework .	1<2	implicit	elaboration-attribute	elaboration
If the decisions <*> are not based on the general interest	the number of transactions will be reduced ,	1>2	explicit	contingency-condition	condition
If the decisions <*> are not based on the general interest	taken by the state	1<2	implicit	elaboration-attribute	elaboration
If the decisions <*> are not based on the general interest	and , in their execution , do not respect property rights ,	1<2	explicit	joint-list	conjunction
The expropriation of YPF is a case	the number of transactions will be reduced ,	1<2	implicit	context-background	frame
the number of transactions will be reduced ,	which will result in unfavorable economic performance .	1<2	implicit	causal-result	causal
