unit1_txt	unit2_txt	dir	rel_type	orig_label	label
about which specific syntactic units can be considered to trigger enjambment , if split across two lines ,	and whether lexical and syntactic criteria are sufficient to identify enjambment .	1<2	explicit	expansion.conjunction	conjunction
and whether lexical and syntactic criteria are sufficient	to identify enjambment .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Second , the stylistic effects that enjambment permits are also an object of current research ( Martínez Fernández , 2010 ) .	Finally , our study complements Navarro ’s ( 2016 ) automatic metrical analyses of Spanish Golden Age sonnets , by covering a wider period and focusing on enjambment .	1<2	explicit	temporal.asynchronous.precedence	temporal
Second , the stylistic effects that enjambment permits are also an object of current research ( Martínez Fernández , 2010 ) .	Systematically collecting large amounts of enjambment examples provides helpful evidence to assess scholars ’ current claims , and may stimulate novel analyses .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Systematically collecting large amounts of enjambment examples provides helpful evidence to assess scholars ’ current claims ,	and may stimulate novel analyses .	1<2	explicit	expansion.conjunction	conjunction
Systematically collecting large amounts of enjambment examples provides helpful evidence	to assess scholars ’ current claims ,	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Finally , our study complements Navarro ’s ( 2016 ) automatic metrical analyses of Spanish Golden Age sonnets ,	by covering a wider period and focusing on enjambment .	1<2	explicit	expansion.manner.arg2-as-manner	mode
Finally , our study complements Navarro ’s ( 2016 ) automatic metrical analyses of Spanish Golden Age sonnets ,	by covering a wider period and focusing on enjambment .	1>2	explicit	contingency.purpose.arg1-as-goal	purpose
by covering a wider period	and focusing on enjambment .	1<2	explicit	expansion.conjunction	conjunction
The abstract is structured thus :	First we provide the definition of enjambment adopted .	1<2	explicit	contingency.cause.result	causal
First we provide the definition of enjambment adopted .	Then , our corpus and system are described , followed by an evaluation of the system .	1<2	explicit	temporal.asynchronous.precedence	temporal
Then , our corpus and system are described ,	followed by an evaluation of the system .	1<2	altlex	temporal.asynchronous.precedence	temporal
Then , our corpus and system are described , followed by an evaluation of the system .	Finally , findings on enjambment in our diachronic sonnet corpus are discussed .	1<2	explicit	temporal.asynchronous.precedence	temporal
Syntactic and metrical units often match in poetry .	However , this trend has been broken since antiquity for various reasons ( Parry ( 1929 ) on Homer , or Flores Gómez ( 1988 ) on early classical poetry ) .	1<2	explicit	comparison.concession.arg2-as-denier	concession
In Spanish tradition , enjambment <*> is considered to take place <*> occurs between strongly connected lexical or syntactic units ,	when a pause suggested by poetic form ( e.g. at the end of a line or across hemistichs )	1<2	explicit	temporal.synchronous	temporal
